date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn,ratio_ri
2018-03-01,08:37:28.171779,5500,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:37:39.171029,5000,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:37:49.637872,5250,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:00.733394,5500,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:11.119141,5000,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:20.999500,5250,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:32.457365,5500,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:42.912569,5000,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:38:54.160826,5250,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:03.415353,5500,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:12.338521,5000,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:20.669930,5250,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:28.747844,5500,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:38.530463,5000,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:47.289756,5250,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:39:56.225100,5500,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:06.852401,5000,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:15.708322,5250,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:25.464109,5500,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:36.911236,5000,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:47.465365,5250,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:40:56.600886,5500,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:07.131041,5000,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:16.857732,5250,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:25.170476,5500,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:36.530642,5000,2400,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:47.494231,5250,2400,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:41:53.786450,5500,2400,3385139.99035885,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.77470491013021
2018-03-01,08:42:05.434491,5000,2400,3480000,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:42:14.257141,5250,2400,3435647.53004597,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.81610453282457
2018-03-01,08:42:21.463408,5500,2400,3134750.31612125,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.56946747223054
2018-03-01,08:42:32.373923,5000,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:42:43.190542,5250,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:42:53.337393,5500,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:04.477167,5000,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:14.564167,5250,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:24.436210,5500,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:35.230059,5000,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:45.899474,5250,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:43:57.969125,5500,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:44:09.111770,5000,2400,3480000,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:44:17.989389,5250,2400,3461148.36929014,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.83700686007388
2018-03-01,08:44:26.488751,5500,2400,3230550.9267599,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.64799256291795
2018-03-01,08:44:34.621302,5000,2400,3346733.52221927,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.74322419854039
2018-03-01,08:44:43.530961,5250,2400,3227125.97806541,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.64518522792247
2018-03-01,08:44:52.958284,5500,2400,3113970.15438799,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.55243455277704
2018-03-01,08:45:01.943432,5000,2400,3119852.38103071,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.55725605002517
2018-03-01,08:45:11.053770,5250,2400,2990798.29319577,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.4514740108162
2018-03-01,08:45:19.663637,5500,2400,2884433.70557544,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.36428992260282
2018-03-01,08:45:28.499356,5000,2400,2945429.66224843,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.41428660840035
2018-03-01,08:45:37.261850,5250,2400,2793446.38527655,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.28971015186603
2018-03-01,08:45:45.857998,5500,2400,2691375.07190965,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.20604514090955
2018-03-01,08:45:55.173089,5000,2400,2813046.60381634,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.30577590476749
2018-03-01,08:46:03.742618,5250,2400,2609401.63677742,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.13885380063723
2018-03-01,08:46:12.416448,5500,2400,2487062.98445544,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.03857621676675
2018-03-01,08:46:20.073306,5000,2400,3139520.68745882,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.57337761267117
2018-03-01,08:46:28.772032,5250,2400,3155957.8181547,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.58685067061861
2018-03-01,08:46:37.050901,5500,2400,3008063.47716111,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.46562580095173
2018-03-01,08:46:43.654982,5000,2400,2982461.64275962,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.44464069078657
2018-03-01,08:46:50.383667,5250,2400,2832571.49789357,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.32177991630621
2018-03-01,08:46:57.447359,5500,2400,2781955.87236733,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.28029169866174
2018-03-01,08:47:05.200676,5000,2400,2800542.82031102,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.29552690189428
2018-03-01,08:47:11.752547,5250,2400,2528634.37786957,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.07265112940129
2018-03-01,08:47:18.356623,5500,2400,2507142.84257213,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.05503511686241
2018-03-01,08:47:26.045432,5000,2400,2699182.10091206,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.21244434500989
2018-03-01,08:47:32.363547,5250,2400,2317442.30211375,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.89954287058504
2018-03-01,08:47:39.719115,5500,2400,2205453.28747961,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.80774859629476
2018-03-01,08:47:48.122504,5000,2400,3104753.32502438,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.54487977461015
2018-03-01,08:47:55.626152,5250,2400,2866301.2606987,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.34942726286779
2018-03-01,08:48:02.658982,5500,2400,2643029.95597489,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.16641799670073
2018-03-01,08:48:10.621775,5000,2400,3002569.3197478,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.46112239323591
2018-03-01,08:48:18.185677,5250,2400,2738945.31446605,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.24503714300496
2018-03-01,08:48:24.286906,5500,2400,2468995.61781173,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.02376689984568
2018-03-01,08:48:33.567662,5000,2400,2837217.46437921,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.32558808555673
2018-03-01,08:48:41.543280,5250,2400,2513803.03474047,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.06049429077088
2018-03-01,08:48:47.483613,5500,2400,2128879.34273609,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,1.74498306781647
2018-03-01,08:48:55.892176,5000,2400,2681217.95919916,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.19771963868783
2018-03-01,08:49:03.711655,5250,2400,2265323.42277769,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.85682247768663
2018-03-01,08:49:10.145679,5500,2400,1703349.56017208,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.39618816407547
2018-03-01,08:49:18.304077,5000,2400,3085669.04082394,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.52923691870815
2018-03-01,08:49:26.572535,5250,2400,2835115.27431929,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.32386497895024
2018-03-01,08:49:34.289610,5500,2400,2552961.70544942,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.09259156184379
2018-03-01,08:49:42.149964,5000,2400,2998087.35076435,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.4574486481675
2018-03-01,08:49:50.189963,5250,2400,2747117.64229643,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.25173577237412
2018-03-01,08:49:58.102623,5500,2400,2460192.13482335,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800,2.01655093018308
2018-03-01,08:50:07.333714,5000,2400,2840036.56387287,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.32789882284662
2018-03-01,08:50:15.440058,5250,2400,2555558.54325104,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,2.09472011741888
2018-03-01,08:50:24.745919,5500,2400,2323196.55218888,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800,1.90425946900728
2018-03-01,08:50:33.121814,5000,2400,2671651.91743904,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,2.18987862085168
2018-03-01,08:50:41.614671,5250,2400,2296870.03382371,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.8826803555932
2018-03-01,08:50:49.498028,5500,2400,1858279.90233047,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800,1.52318024781186
2018-03-01,08:50:56.979155,5000,2400,2412623.10516173,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.97755992226372
2018-03-01,08:51:05.632495,5250,2400,2178551.44074421,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.78569790224935
2018-03-01,08:51:15.113676,5500,2400,1773749.51699172,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.45389304671452
2018-03-01,08:51:23.087928,5000,2400,2186551.23827899,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.79225511334344
2018-03-01,08:51:32.787529,5250,2400,1901451.15580952,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.55856652115534
2018-03-01,08:51:40.959930,5500,2400,1313673.01341433,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.07678115853634
2018-03-01,08:51:49.297940,5000,2400,1974666.35657735,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,1.6185789808011
2018-03-01,08:51:57.584080,5250,2400,1615434.75514326,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,1.32412684847808
2018-03-01,08:52:05.402026,5500,2400,632706.052567379,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0.518611518497851
2018-03-01,08:52:14.289795,5000,2400,1793363.05275393,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.46996971537207
2018-03-01,08:52:22.508555,5250,2400,1294089.73080602,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.06072928754591
2018-03-01,08:52:29.422941,5500,2400,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:52:36.202165,5000,2400,2233204.36996019,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.83049538521327
2018-03-01,08:52:45.468241,5250,2400,2104325.31513325,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.72485681568299
2018-03-01,08:52:54.781723,5500,2400,1686712.58267832,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.38255129727731
2018-03-01,08:53:01.993285,5000,2400,2021318.97773891,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.65681883421222
2018-03-01,08:53:08.479457,5250,2400,1579185.41519001,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.29441427474591
2018-03-01,08:53:15.535526,5500,2400,364040.851988545,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,0.298394140974217
2018-03-01,08:53:22.899811,5000,2400,1766779.57496916,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,1.44817997948292
2018-03-01,08:53:29.544543,5250,2400,980193.945842252,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0.803437660526436
2018-03-01,08:53:35.236543,5500,2400,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:53:42.098238,5000,2400,1570979.03583852,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.28768773429387
2018-03-01,08:53:47.551376,5250,2400,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:53:54.086853,5500,2400,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:54:02.123069,5000,2400,2197822.11211397,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.80149353451965
2018-03-01,08:54:09.696438,5250,2400,1784932.01328355,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.4630590272816
2018-03-01,08:54:17.223154,5500,2400,878367.245492251,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,0.719973152042829
2018-03-01,08:54:25.046351,5000,2400,2031513.94631577,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.6651753658326
2018-03-01,08:54:32.165029,5250,2400,1505349.06289711,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.23389267450583
2018-03-01,08:54:37.933075,5500,2400,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:54:46.946998,5000,2400,1813113.66639597,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,1.48615874294752
2018-03-01,08:54:54.853873,5250,2400,1035334.45101075,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0.848634795910448
2018-03-01,08:55:00.708063,5500,2400,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:55:09.139867,5000,2400,1545692.88675593,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.26696138258683
2018-03-01,08:55:15.750482,5250,2400,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:55:21.689936,5500,2400,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:55:29.094124,5000,2400,2175423.52596193,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.78313403767371
2018-03-01,08:55:36.820347,5250,2400,1739703.48666183,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.42598646447691
2018-03-01,08:55:43.444177,5500,2400,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:55:50.774809,5000,2400,2017794.09475737,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.6539295858667
2018-03-01,08:55:58.478282,5250,2400,1503526.37038222,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,1.23239866424772
2018-03-01,08:56:05.385784,5500,2400,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:56:13.232849,5000,2400,1807368.12742412,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,1.48144928477387
2018-03-01,08:56:20.990024,5250,2400,1107538.86019498,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0.907818737864735
2018-03-01,08:56:28.703119,5500,2400,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:56:37.110176,5000,2400,1525433.86821906,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,1.25035562968775
2018-03-01,08:56:44.821653,5250,2400,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:56:52.301117,5500,2400,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800,0
2018-03-01,08:57:03.218927,5000,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:57:12.814614,5250,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:57:22.249195,5500,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:57:41.990393,5000,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:57:57.950901,5250,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:58:12.630111,5500,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:58:28.183766,5000,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:58:44.052440,5250,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:58:59.157115,5500,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:59:14.494512,5000,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,08:59:36.928583,5250,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:00:01.252199,5500,2400,3409251.94619588,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.79446880835727
2018-03-01,09:00:13.238293,5000,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:00:35.627418,5250,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:00:48.105645,5500,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:01:02.335569,5000,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:01:20.620174,5250,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:01:37.830395,5500,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:01:53.637437,5000,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:02:10.119296,5250,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:02:27.310621,5500,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:02:46.134565,5000,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:02:58.637399,5250,2400,3468462.25659661,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.84300184966935
2018-03-01,09:03:15.574572,5500,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:03:28.471216,5000,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:03:38.904566,5250,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:03:50.038314,5500,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:04:02.842033,5000,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:04:15.237697,5250,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:04:26.535807,5500,2400,3415058.66826961,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.79922841661444
2018-03-01,09:04:39.603341,5000,2400,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:04:49.486041,5250,2400,3392064.34547811,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.78038061104763
2018-03-01,09:05:00.654253,5500,2400,3281940.14702845,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.69011487461348
2018-03-01,09:05:17.561348,5000,2400,3480000,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:05:28.908899,5250,2400,3258497.99784409,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.67089999823286
2018-03-01,09:05:40.637284,5500,2400,3127355.26286202,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.56340595316559
2018-03-01,09:05:53.158858,5000,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:06:03.781826,5250,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:06:12.387435,5500,2400,3464369.89645402,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.83964745610985
2018-03-01,09:06:25.235035,5000,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:06:37.989382,5250,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:06:46.717475,5500,2400,3328668.54275512,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.72841683832387
2018-03-01,09:07:01.126977,5000,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:07:11.969401,5250,2400,3384128.7361134,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.77387601320771
2018-03-01,09:07:24.341890,5500,2400,3170205.15884237,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.59852881872326
2018-03-01,09:07:40.030987,5000,2400,3480000,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.85245901639344
2018-03-01,09:07:52.328534,5250,2400,3258739.16978378,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.67109768015064
2018-03-01,09:08:05.406094,5500,2400,3019288.09391142,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800,2.47482630648477
2018-03-01,09:08:14.861546,5000,2400,2890529.11246366,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.3692861577571
2018-03-01,09:08:24.169075,5250,2400,2700778.70160877,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.21375303410555
2018-03-01,09:08:33.833483,5500,2400,2517644.48402266,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.06364301969071
2018-03-01,09:08:48.412506,5000,2400,2891882.38721925,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.37039539936004
2018-03-01,09:09:05.137306,5250,2400,2673924.58166146,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.19174146037824
2018-03-01,09:09:23.426765,5500,2400,2453031.247696,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.01068135057049
2018-03-01,09:09:41.957548,5000,2400,2853884.05497172,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.33924922538666
2018-03-01,09:09:55.507791,5250,2400,2624067.96969305,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.1508753849943
2018-03-01,09:10:12.475839,5500,2400,2387157.26757162,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.95668628489477
