Time-date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn
2018-02-19,00:37:18.462876,5250,2800,1016405.00784069,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:37:51.029813,5500,2800,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:38:25.833142,5750,2800,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:38:58.374266,6000,2800,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:39:21.287051,5000,2800,1711973.72800481,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:40:00.984377,5250,2800,1253721.47281321,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:40:19.093749,5500,2800,0,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:40:35.936896,5750,2800,0,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:40:50.746288,6000,2800,0,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:41:19.609955,5000,2800,1599919.63595365,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:41:43.878228,5250,2800,201618.198713491,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:42:02.522512,5500,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:42:21.468155,5750,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:42:38.406169,6000,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:43:10.800106,5000,2800,1514466.3051401,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:43:29.670843,5250,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:43:47.171932,5500,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:44:04.911566,5750,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:44:21.635485,6000,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:44:54.354452,5000,2800,1353050.92156874,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:45:12.304477,5250,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:45:32.226097,5500,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:45:50.064315,5750,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:46:08.158173,6000,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:46:35.314791,5000,2800,1756520.86019029,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:46:59.096459,5250,2800,1009324.69881577,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:47:17.455055,5500,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:47:38.218021,5750,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:47:56.533514,6000,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:48:26.005991,5000,2800,1646143.21174134,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:48:49.830981,5250,2800,649291.050884331,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:49:09.753471,5500,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:49:28.233292,5750,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:49:45.924309,6000,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:50:20.009001,5000,2800,1533715.70220674,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:50:37.107768,5250,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:50:57.138422,5500,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:51:16.907446,5750,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:51:33.785272,6000,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:52:09.583840,5000,2800,1412365.76923484,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:52:28.545159,5250,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:52:51.253680,5500,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:53:11.004072,5750,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:53:29.394830,6000,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:53:57.756285,5000,2800,1837969.11654899,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:54:21.667117,5250,2800,1127087.35649881,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:54:38.462274,5500,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:54:53.831604,5750,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:55:16.028081,6000,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:55:52.067508,5000,2800,1718124.93984384,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:56:20.744914,5250,2800,828651.887360205,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:56:39.131945,5500,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:56:56.215918,5750,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:57:19.583246,6000,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:57:54.743638,5000,2800,1591211.85350273,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:58:15.782352,5250,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:58:36.879757,5500,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:58:55.105512,5750,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:59:18.785485,6000,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:59:53.464185,5000,2800,1455910.09581157,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,01:00:15.435098,5250,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,01:00:35.426545,5500,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,01:00:52.973169,5750,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,01:01:14.910197,6000,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
